slug	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
10b	12.441929036101923	1.089207805954773	0.7963192704594569	-0.09785529033924187	-0.29225665438405996	0.08119322701786827	0.4233785438884557	-0.07083925443775643	0.3619815132108438	0.6400572541977322
11	11.971686632794992	0.7175171167038036	0.9309816418644481	-0.4071169034088142	0.03625475308315451	0.08917688226378337	-0.001785469887211847	0.1834653786171899	1.1068585363395325	1.2012027269845142
22g	-5.789722132751557	-1.8595112868823316	9.109029353376794	-3.5534268962733044	-3.4005853852549732	0.6730395867177269	-0.7408139829130012	-2.1872358647572137	-0.8834327115899883	-2.5599296046664426
3-ftyr-egfp	12.452890089286642	1.2575190675704415	0.8365170018219911	0.09391256484738282	-0.25112862953883414	0.6289741955442137	0.6854006023065321	-0.06582225900950725	0.5253426918338329	0.679534410331431
5b	12.286314725074376	1.1320244593788806	0.6992451663508845	0.08046879346380106	0.210765955942651	0.4549040115028749	0.16448960086587985	-0.12289769579510643	0.6122861054716396	0.43255739180851704
6c	12.45551286402673	1.07086761338401	0.7553465479298842	0.05003122292876877	0.04832780023410406	0.29995095041798353	0.3679089133054688	0.30354221594587977	0.47884266969075856	0.4847510151921782
a1a	-3.2687895052574234	-5.476906014560763	-1.1441680363254936	-1.9770766913611852	6.941459872290264	0.38740371333295015	0.2342945719936941	4.503435881366977	15.41716618134558	2.8750134610432516
a44-kr	-2.518515388111414	-7.640596680771797	-4.492955257266863	-1.568378789231019	1.367865260890617	-2.0113635320740935	1.3926994720425507	3.095967778380186	-3.396239839328423	3.24299803986924
aacucp	-6.149498686509338	3.0826625747894645	-0.9354738486674954	-2.261964453480875	5.442947209465382	-4.259416106636311	12.870573262228364	-5.861751134784244	-2.234107111375625	5.641574300176296
aacugfp1	-3.8722851337729005	-1.62010218442843	0.6387440222666195	-1.9086340906343267	5.28814110242975	0.33940080831271796	3.1561186057338233	2.2429769602730403	0.09665372116333573	-7.293760397101157
aacugfp2	-4.654646056144336	-4.288378957175296	1.8111387843398274	-1.7990246398569103	6.644658810570292	0.7403945164490586	4.42350251458449	2.2640808772360717	0.09295969592988287	-9.767076471485364
aausfp1	2.1781439954627677	-3.784485753301525	-0.4994410083392806	-1.91487221328835	2.86118477258548	-1.3626770105532904	-0.09982463928216632	-1.0139891965065584	-3.8789449830791796	-0.2505790329754963
aausfp2	-1.7453204098292507	-5.439150706390014	-1.8115685367240884	-0.023755127140625828	1.9544982721483974	-5.398602486412633	-1.1074784088325589	-2.1512207498610088	-4.498702784005975	2.0674191633708574
aausfp3	-1.2813903249169203	-4.0058822196868995	-2.3248603601918476	-0.8517054844979774	1.8237742116289049	-4.27957020691889	-0.11745728340551183	-1.4169700295668777	-3.681230477609468	4.088568406275271
aausfp4	-1.6028622526055962	-3.4055680783295714	-2.831305934036679	-1.2129336238194917	1.0059733173940826	-3.1850575153639724	0.829906743054199	0.1805610670810704	-1.2473331658584113	0.7264295707954316
aausgfp	6.663395512884084	-1.0523436106772444	-0.49216156296672536	-0.06633234905764614	1.0415872388270335	-1.0255999472474724	0.6942348805363506	1.080697759803876	0.34604362695661495	0.6206165672566053
acanfp	-6.25978359253518	-1.0131234701182608	8.672913970525224	-2.3643049072354976	-2.859438787976409	1.5273459234134172	-0.4444345263896424	-1.700177703610961	1.165814983257307	-0.7022978425595354
acegfp	10.260442617767298	-0.5678068937715275	0.4623230209983351	-1.6385533782881807	-0.3517472751640713	-0.25939161003432865	0.5466529192559104	0.6946320314261885	0.6872324008617968	1.2418688496998533
acegfp-g222e-y220l	10.681484032697869	-0.2053217772374092	0.5866450317454477	-1.9208708297454176	-0.25460659736549585	-0.45660252014324954	0.7640592655056522	0.798782782828426	0.8945912704035826	1.2697018772101265
acegfp-h	10.338791596826372	-0.4756615227292093	0.4393815173893933	-1.6073669540940867	-0.4509332315182873	-0.1859767274745074	0.4361463197420375	0.7895994505637628	0.7588247517886801	1.3122862699639075
acgfp1	10.361529511894776	-0.43316282092082997	0.36477083882121675	-1.5944061022388278	-0.37267134473057195	-0.19785296739406302	0.3524322218910454	0.7673889884976561	0.8091088592793458	1.3381354040871107
achilles	11.164927966915508	0.7044692278952068	0.16667246886311815	0.13638966051377324	-0.8748021431084935	0.1840327927404214	-0.5799582304982851	0.24087124657720066	0.2655392861574968	0.46589041545466114
adred	-4.0333558769281215	-5.358480780662039	-1.9227920812507064	-1.772278690187154	6.587761932959765	-0.11044189371176626	0.783284293161958	4.253684419196174	15.306466973620772	2.5603353188052607
adred-c148s	-4.042467217352147	-5.21154908862181	-1.7176714010503191	-1.9983170903794025	6.9582766685040855	0.3795891479514693	0.6448066879967757	4.798797503061937	15.50882564041171	2.6211241014981432
aeblue	-6.666586048505372	-2.854032578939137	-0.05669038660597964	5.280563805734998	0.8462070902130631	-0.9826680967678392	2.4598379885869393	0.09008709809763671	1.0577621828225867	1.4897209662409796
aeurgfp	-4.251421895019462	-4.024833199391087	1.2866305203682158	-1.7968427709330497	6.463060870571029	0.16091266352044137	5.059571368910321	2.034246678747459	0.48205749645790613	-9.509136693891056
afcfp	-5.674710318687382	-1.4092835935617003	5.395366951037288	-1.4319807136280522	0.34098636200813104	-0.604811680263664	1.4561288675436457	-1.9748030084747463	-0.6460426850449938	-1.6003266407286194
afragfp	-4.972551648373106	-2.28309696789104	3.2004991028172305	-1.7771817358913644	1.1957087024679012	0.30956197020021503	0.7948556970008128	-0.4747827994310638	-0.7973207480177565	-1.568223776369979
ahyacp	-7.0027547443002724	2.5284237300123644	-1.4808253667312594	-1.9879901954593613	4.904086747345768	-3.497902557587831	12.47312165270938	-4.785188954285123	-1.8532564515698007	4.826948679409647
alajgfp1	-3.632786730516241	-2.1617235308022664	3.2913328397403476	-0.7666704993159917	1.1108984099337642	-1.998471011902717	3.127953033801479	2.6637206035306917	2.230568178793474	-2.774410242629755
alajgfp2	-3.7628970188010786	-1.5971722569561813	3.2147532769747347	-0.383315888077876	2.0064612550872236	-0.6679542522592579	0.9923714860936698	0.7640006195907635	3.0300611891922857	-3.351025325438387
alajgfp3	-4.607688987910905	-2.2170289594736423	2.0225546837000605	-1.278149034777667	2.5213510326767263	-1.2097991386083833	1.2056647358309949	2.689715702373896	0.48844568169614444	-4.170655039968988
amcyan1	-5.046214013805563	-3.40700268043291	3.865219122850128	-0.655859780548184	5.09521943805358	-1.5961205396497746	5.246931644696998	3.9345100068373733	1.5569474533573124	-4.081880873502257
amfp486	-4.549252116821256	-3.313650123618179	3.9929236221115083	-0.5546997877215798	5.172530499313925	-1.4904410335228915	5.740383202893652	3.827465613888712	1.077289477793874	-4.650077545498349
amfp495	-4.316920023545264	-3.0579544232115756	3.779345383758075	-0.1565129442283009	5.228423173630642	-1.2954875325908366	5.609890664346452	3.5778469614766526	1.0126801849934803	-4.35298181122446
amfp506	-4.644887077088899	-3.3686680590205893	3.8057855540585748	-0.455936025520753	5.175520361098283	-1.2078853478230944	5.675751243805631	3.831365290930018	0.8100379853604245	-4.3832666163389264
amfp515	-4.317366512995962	-3.190907476579018	3.693693700187558	-0.36267952081415683	5.042677489142067	-1.2827322220242554	5.739980854330141	3.6995608634872155	0.9186812803614433	-4.248575377338729
amilcp	-6.426182924053025	3.47937184476825	-1.0502411182215092	-2.1154078073112195	6.2952950953145965	-4.532727335172964	13.669952861225173	-5.076753065622265	-1.4935337864739033	5.161970244996056
amilcp580	-6.88512104180282	3.0212283098657373	-1.3704610277236196	-2.3515691941662893	5.534347518745946	-3.807757594362178	13.012181123583	-5.033577458491046	-1.8506195286030687	5.024330317609608
amilcp586	-6.580859178227212	2.8642587968209265	-1.8862696794400131	-2.4809508552004766	5.729828266061274	-4.230037467543156	12.913446394620118	-4.753770557746073	-1.2793338961013003	4.4490251316441976
amilcp604	-7.192466383758525	3.1130894149866872	-1.636440439497633	-2.4815188044478558	5.284506443458531	-4.609226780981984	12.197467893373267	-4.71163343800471	-0.7476507383444331	4.0136209118095065
amilcp-orange	-6.492839470863268	3.2289055322479934	-0.9424399105155294	-1.9286622400330482	5.864294586953031	-4.674001851218767	13.121850816816002	-4.593341893992968	-2.1209560653001143	5.3985811396817684
amilcp-pink	-6.469167173959454	3.240477075710692	-1.00392912649723	-2.0331935057736157	5.540261506384902	-4.9573721846723835	13.08782828214439	-5.188335208861435	-1.7205683865460881	4.688328156172754
amilfp484	-5.068770849453311	-3.298283751527666	1.0506836359515235	-2.745860852998455	5.336046793879812	1.157424091316028	5.489160890691343	1.7076952096123592	-0.0032258282972015065	-10.5678526559343
amilfp490	-5.397501881305221	-3.260238590377714	0.8844390253937141	-2.7025676299533368	5.5334673268943835	0.9161101155483097	5.541333208426252	1.7257979979171902	0.03845376497794379	-9.870553242818813
amilfp497	-4.94280010069194	-4.3323630248723415	1.6460724502201651	-2.6470256644971784	5.6745884144519865	1.2921743451535628	5.470204167108127	2.095753222260726	-0.32542061087062824	-10.387675622494644
amilfp504	-4.101498079841042	-4.470678476717949	1.2795348467364	-1.904308734634009	6.766734597844126	0.5477404751983646	3.9406623993684344	3.1637198224035137	0.22460393070872192	-10.1707437733853
amilfp512	-4.625685232713327	-3.940976508577021	1.5406152642259103	-1.371333413750167	6.688900454642861	0.17200612286107878	4.340987443965461	2.1070662082428213	-0.06221042559214265	-9.85510967224698
amilfp513	-4.369052588375104	-4.311811612179369	1.6579744227980389	-1.7407000130201378	6.681287658816347	0.6076238080715172	4.249342657222326	2.3786288098463584	0.19701208857922528	-10.04762662183927
amilfp593	-3.4043049563532044	-5.207739395149521	-0.893697927153355	-1.9251327968885859	7.3338317366973795	0.37246127992545286	0.440841922557766	4.706160747644565	15.00118606285669	2.9144701042908467
amilfp597	-3.318145555912883	-5.49037035069988	-0.8412435229636221	-1.9481880831614253	7.031241932463237	0.20957865935471964	0.6186889730603459	4.5798227837050645	15.271151863785025	2.837456504407174
amilgfp	-4.418688591173676	-4.124017516084973	1.3993515155627987	-1.8843566000298002	6.823668356747866	0.5444405123194012	3.6553916173134007	2.575931387443257	0.2916926329245139	-10.17928085055044
anm1gfp1	-1.778965352369043	-4.8105048001417785	-1.7671075449877656	0.28091652054156846	0.3530630054568347	0.7381966592818334	0.34922604770469867	1.2234069009542237	-2.1248499955251132	0.23592829199775006
anm1gfp2	0.1021900181434037	-3.329327682251206	-2.3289237846973276	-1.7083091697200596	2.956846049114434	-0.5381803482564955	-0.28087822522764966	-0.888446854591845	-3.555916628886919	0.017140663623157422
anm2cp	-2.8024262160557147	-8.440403517143613	-2.909060213101546	-1.387727379183344	1.9875273811674994	-1.5270023760146312	2.282519948129653	2.1742232399036943	-3.9001953618069343	3.4367073362646665
anobcfp1	-5.511692505562009	-3.8797722433003994	1.0476853435983455	-2.4809904585390044	5.553375269041769	0.8943305499858879	5.166087574048582	1.729360221092419	-0.07901150285528348	-10.054801224385601
anobcfp2	-5.2871598368454205	-3.860449854073697	0.7805407675388222	-2.0507999280399702	5.676014359116142	0.4847531749230675	5.19033889217934	1.8435686289618292	-0.1118773115901473	-9.782611653362677
anobgfp	-4.643909904535498	-4.136875674311262	1.5650995619629118	-1.515061346055256	6.404976637563157	-0.19672400328053777	4.436533119229534	2.1970611212100994	-0.5222556893153024	-9.340833925509017
apulcp584	-6.625777514122403	3.075256497427746	-1.6624061490426627	-2.188303301688651	6.315615677525527	-4.841456148194739	13.713178617344658	-4.929054413859184	-1.5642297796898719	4.8051710614089025
apulfp483	-5.5320176299041055	-3.6012280672227988	1.2510395897392679	-2.5583806900026858	5.595751633480618	1.2364170979965021	5.068522335954411	1.7626015976192253	-0.06739715435007164	-10.083458951026245
aq14	-6.7467113432459564	-2.5021553806056827	-0.27218140354352444	4.791470564702364	0.13323341351916598	-0.899371271061233	2.2319234884059105	-0.17310361745764152	0.9931692130436621	1.0028331595244209
aq143	-6.719857347999071	-2.659926414667092	-0.3222541141343216	4.581597483807001	0.20801382997284076	-0.798988786931401	1.7400132138860864	-0.6690694365674859	0.8832914452714861	1.0133972687422876
aquamarine	12.263467052407515	0.9504820436833912	0.41601121418618425	-0.3354911125477533	-0.8385751430679887	-0.11877251768311538	-0.013649972265655582	-0.1830186517933495	0.9308215549592231	0.9971673702936518
ascp562	-5.529352806268846	-1.9621457690140642	1.2834581415844941	5.28677760150366	0.8826249573701824	-0.03539869408710548	-0.27036174148881553	-0.294145272362164	2.0013970302163644	-1.3956353992471906
asfp499	-5.9669371340098625	-2.2507476847662975	0.7571979756323273	2.081694747981067	0.3269836033061427	1.6603377864618907	-1.08057636714064	-0.5457725474648506	-1.3319219619781069	0.28481656087211277
asred2	-5.1768816983977315	-2.6794420954201192	1.020372093722071	4.868043126350984	1.248702945420331	-0.2837899580620401	-1.0349384266847534	-0.21694127249866207	1.5749152420358783	-1.078576960618358
asulcp	-5.382572828543284	-1.7970905507171653	0.8834766999401421	5.494546648638207	1.081515186314552	0.31332728324106124	0.10797280749380028	0.3908645252832057	2.1485034031731858	-1.542630478135548
atenfp	-5.120365432339037	-4.002825793509704	-0.6777399554552584	-1.7054771509244553	5.445194555968493	0.12181450415215306	3.4490175785043355	2.2870046784950198	0.4505129174555224	-9.019044222361087
avgfp	12.30660190969111	1.2263382715358548	0.7487287244798108	-0.14045612277901362	-0.14158555877160567	0.19494776522562268	0.33852389074584116	0.36028911642779454	0.5675611248056904	0.5652502937475947
avgfp454	12.09183251202135	1.0044237993189447	0.533936654213999	-0.23616714734898794	-0.13280432760593072	0.035157283033774536	0.30798888567856975	0.5616876090938685	0.38120844056948006	0.7031563351741983
avgfp480	12.605704307615852	1.550282091622016	0.33773846479487507	-0.28766589992517405	-0.8894622913308735	0.0016990351895014174	0.09077659606766932	-0.006545054805843972	0.4628536923244507	0.7824026828493483
avicfp1	7.853664208327347	-0.3956558606370534	0.624325203038629	-2.0404643254569215	0.1434522985598874	-1.5130336511066191	-0.09167314779846195	0.653680549855556	-0.21459995414861768	0.5358646280172806
avicfp2	-1.2411728557248973	-4.075958307167293	-2.685480686849447	-0.9768147366775497	3.065458161481368	-4.314514235051592	1.3184923926534735	0.23274949564843075	-3.055603564734642	3.5897457332345915
avicfp3	-1.4869718430414407	-4.513843173655065	-2.696725395780944	-0.5672115205188598	2.7140924381958444	-3.7681435571410336	2.3311622319747243	0.347495550970327	-3.014887830502586	3.815213642458415
avicfp4	0.8894265170462413	-3.204387601179537	-1.3419850061437895	-0.3622283621888868	1.9840591509497265	-0.9121700105412357	1.4115262626360736	-0.28192646985718056	-3.73061709318205	0.004548695107249643
azaleab5	-5.670996413577232	1.7068810186811392	0.3413719403311773	-0.02561558299448644	2.229202096471115	-1.0681924627183217	2.819620074439687	0.9255780324807324	-1.6237396620355458	1.4457826904653897
azamigreen	-6.239466572963169	-1.590034129227466	6.8515801345263405	-1.421626576863898	-0.068417986639136	0.2136138301262518	1.430444982010909	-1.7186136476132212	-1.179121140249926	-1.7275000338842368
azamired10	-6.703330286707209	0.7602154903793522	5.756693806907181	-0.7836591077240691	0.0345148586679803	0.621938040006427	-0.19116955141778108	-0.9352908424311563	-0.26379928480793285	-2.0692884935880644
azurite	12.054228105244231	1.3052037780643324	0.3064306717784483	-0.6222263743542257	0.16386241290427858	-0.12212948987358932	-0.0241817068043589	0.3499818118376988	0.3424215254248012	0.4638990379848712
bdfp16	-2.841177796211566	-7.1965246012976944	-4.879258784280484	-0.5216016154769261	-0.6805387948086123	-4.537804144516818	-3.271310065349817	2.061834867964993	0.43456231933087336	2.0471583464425533
bdfp18	-2.727583913698963	-6.8337021576182355	-4.337109612337103	-0.1586503485070067	-1.826588193844086	-4.907776044230923	-2.720340084229475	1.671773199231492	-0.33703942707989976	1.6627333424167459
bdfp20	-5.290199547271697	4.6425211941756	-4.2775067573460515	-2.5350736427528493	-0.9897120394411758	-1.587509447465993	-3.0862537474126905	1.0965544966897043	0.3630318764104522	0.7958077050915325
bflogfpa1	-3.2778294168102104	-4.063901467173249	-2.69248229943561	-0.025349271690644864	3.4856198267025804	-0.6493975802329177	-0.6261294514381134	3.8545312500060036	-4.834399121335501	-1.1321893771824834
bflogfpc1	-3.050279005234117	-6.565796148676388	-3.9547762515202405	-3.05972483315255	5.096544117312628	0.7167378121558778	-1.6810704756636146	7.538896835671835	-2.8889711782453347	2.9738239466681726
bfp	12.15880328917473	1.3240426293712175	0.46253751629891254	-0.23810829805277367	0.14639322561668808	0.02161776893720551	0.31942690525343553	0.42797569494470217	0.4263674940614104	0.6163511884088875
bfp5	12.073258354523373	1.0747458144327717	0.4695071575716904	-0.3650021000336116	0.11834654777375007	-0.1638410473640653	0.17926938458942387	-0.039407874023486174	0.7107185548013895	0.8093473437761146
bfpa5	12.050729651556637	0.9640454251436692	0.46260621179816597	-0.6129670422190583	-0.16184825335187578	-0.20801660804681127	-0.34436746558758796	0.042011280208402925	0.678847264662198	0.7228365440047724
bfpsol	11.8420414751099	0.7233359977430467	0.3791103341798801	-0.242702642071844	-0.4678480807259957	-0.015222576035309687	-0.09460884669210978	0.35194996005541096	0.9714112447429699	1.3959702256871653
blue102	-7.357074883747567	11.748303963954871	-3.7780527325228337	-3.8052937327323635	-2.686472622785732	0.016277082466949217	-2.6169744119051748	0.956647172744047	-0.0008498824129838131	0.34821951256906036
bluebonnet2	-6.140219112417693	0.8139521814481905	0.3940131854240321	11.442066659977879	-2.8414374743359825	2.113589151380076	0.39769735710993315	-0.4067809865682479	-1.2327760701404786	1.5487391473914205
bp02	-0.46121567662793206	-7.4526053812735515	-10.396405961773214	2.046099094530656	-5.526764392588684	7.167763775471275	0.1465993505446555	-0.26884807786261183	1.1457037844800269	-5.539163628836817
br1	-1.760691223556788	-11.12992570033101	-12.472372500187264	-8.48184145019161	-15.825199898130657	16.267675665693627	8.754326465617893	-1.4556779946617069	1.6220389641182096	1.0231057851246204
bruslee	12.263892773271698	1.6355502482905024	0.4231648281645046	0.11026882171623238	-0.34622180485169096	0.5786471986575618	0.09021872237360036	-0.2294961754545161	0.5636569385063632	0.31182363162883564
bsdronpa	-6.24057097680968	-2.070412872120192	7.963482655548636	-3.2254653662788235	-2.5414304891670243	0.8732292220391235	-0.643221416154625	-2.64311477323266	-0.8919374877170554	-2.9378412141984414
c3pa-gfp	12.255628965234942	1.1463800727547773	0.6963957142986293	-0.07007093587735395	-0.1195614024950039	0.36232287973635585	-0.2740421107602074	-0.11657861473950036	0.6105106857569461	0.4177626732701196
cagfbfp	-1.9257155529283556	-8.804326016060266	-10.635467097274725	-6.552471669104456	-6.403739260314407	0.6296544503696997	1.8590537605007877	-1.2060536775639723	0.3761175975364351	0.37313605391558663
car-geco1	-5.240708557298053	3.1805383511322054	-4.533620390824769	-3.4630044935517588	-1.6873917561644962	-0.8865183690465194	-2.5276975948115057	1.8217112107800995	-0.07342340704687529	-1.3130596493245543
ccalgfp1	-4.364818119194173	-3.234535962161071	4.4888401883993785	0.370511823552172	3.893711094854702	-1.159218863096552	-0.13945972897339917	2.174869393455502	3.089478425403956	-5.160539339361133
ccalgfp3	-5.326241247244377	-4.159525769828329	3.711198828886589	0.04934479094337617	4.115863596671256	-0.5460070173613638	0.7986474719914558	3.559831352945081	2.4402227094747713	-5.227860566111204
ccalofp1	-4.6556428350575185	-2.9088966541751122	2.9774770285670824	-0.9273295891062144	3.6358099713274785	-0.7322173556359511	-0.27710542124481985	1.7743252503721554	1.9684789145858452	-5.833879014276121
ccalrfp1	-4.6794208800985	-2.9104428736463244	2.1042324598795052	-0.48587566635348894	4.876814262226023	-1.5862029832567108	2.2550154582867394	3.3339840522666364	2.9575188322737143	-5.232627333618077
ccalyfp1	-4.652290430807049	-2.5698256878160035	3.347703617459954	-0.16809644238541438	5.381937792595229	-0.822706923606723	1.745599453557038	3.738641105114625	4.229051766847905	-4.7250827504894914
ccgfp-e6	-3.8577036452109206	-2.9460948565932066	2.7855007003724657	-1.7478709032549633	2.9734500800134698	-0.0378973027332554	0.10691882350567308	2.0625968006813356	2.260253445973197	-3.769531899673055
cegfp	11.165681014785214	1.4083543620962298	0.7904589334896253	0.16208882241659628	-0.12873441293907872	0.42344399052283727	-0.10288423221236724	-0.17244932198599844	0.4933556528925546	0.5558139690759667
cerfp505	-5.01418152815407	-2.7382573905621084	-2.145936107153798	-1.4895576380661266	2.786145868637122	1.3351595767569742	-1.9796389825834868	1.5305753936401494	-1.7777875310476232	-1.5117024581049547
cerulean	11.77501338375716	0.8301876787016345	0.34812339652313673	0.19219922797811795	-1.469945629480491	-0.1253111638834909	0.17910238126913092	-0.5235794306669508	1.245269440547975	1.4996033216339555
cfp	12.205012835702155	0.9981568686665011	0.6067631823007608	-0.2768750356474249	-0.3323735669793974	-0.03845778153186597	0.08191829929837965	-0.025364025406849323	0.7308270533839771	0.7183591840873859
cfp4	10.995754525918397	0.97830777731864	0.24762369033909332	-0.13970135230347666	-0.9784770939756351	-0.1516450219235982	0.8326469531052186	-0.41112167616340356	0.593448273391403	1.4005148337719762
cfp484	-5.251336125947061	-2.850685540338843	5.391297266486524	-2.410365728865584	-2.193371498454796	0.18132433147265864	-1.231077647889421	-0.25959322732653217	-2.549518227873214	-1.565116416554451
cfsgfp2	11.54176745704974	1.4743278380600173	0.8583214973944331	0.21793551925136206	-0.8333300048589661	0.5582341657001788	-0.15056609534409832	0.1445991404213805	0.5335443088786278	0.9107933261811744
cgfmkate2	-6.75872818853613	1.1799319601381968	0.445575977672582	12.282457580142019	-2.9066291690709263	2.2658597925790063	0.4827923783886006	-0.6226613815955035	-0.0482797202814113	1.3768371880027064
cgfp	12.277667049723291	1.1174881700247925	0.3654392926102549	0.14785968327494112	-0.4731183576608436	-0.012497514055319367	0.3952403533830858	-0.18891212601781995	1.1127980508193605	0.9337623266335385
cgftagrfp	-6.5077281209462	1.1608602805164807	1.0710942453801784	12.20442714325671	-2.5038653393714685	2.4515040789979303	1.2602437351379863	0.019487964897975753	-0.6152463773710467	0.75739891741472
cgigcp	-7.224795355429611	-2.1288287399942813	-1.1405903707407412	5.065779477312084	-1.7734399413153463	-4.090256076844924	0.5805441021974116	-2.0716504089031202	1.8378471337081688	0.010926121025072101
cgiggfp	-5.720111675990098	-1.86608801668391	0.9751911876627551	2.3532880351483767	0.1728861337964363	1.4095330507037052	-2.15043350662912	-1.6163422727401748	-0.32626799354011893	-0.07742109240483985
cgp	-6.155330786074049	-1.7610577427880167	9.219833622644758	-3.96288028373581	-2.2835392524846982	-0.25695557049153506	-0.04170712579960945	-1.3525770820458858	-0.34012305193298636	-0.8241783377158335
